,swagger,info,host,basePath,schemes,consumes,produces,paths,definitions,parameters,responses,securityDefinitions,security,tags,externalDocs,implemented fields,missing fields,cluster
mashape.com:geodb,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,3
mcw.edu,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,3
medium.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,10,5,2
miataru.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,3
microsoft.com:cognitiveservices-CustomSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,0
microsoft.com:cognitiveservices-EntitySearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,0
microsoft.com:cognitiveservices-ImageSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,0
microsoft.com:cognitiveservices-NewsSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,0
microsoft.com:cognitiveservices-Prediction,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,2
microsoft.com:cognitiveservices-SpellCheck,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,0
microsoft.com:cognitiveservices-Training,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,8,7,1
microsoft.com:cognitiveservices-VideoSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,0
microsoft.com:cognitiveservices-WebSearch,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,11,4,0
moonmoonmoonmoon.com,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,3
motaword.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,2
mozilla.com:kinto,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,9,6,2
nativeads.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,2
naviplancentral.com:factfinder,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,2
naviplancentral.com:plan,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,2
nba.com,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,7,8,2
neowsapp.com,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,3
netatmo.net,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,12,3,3
netlicensing.io,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,2
netlify.com,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,12,3,0
neutrinoapi.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,2
nfusionsolutions.biz,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,2
noosh.com,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,2
npr.org,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,13,2,0
nrel.gov:building-case-studies,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,10,5,2
nrel.gov:transportation-incentives-laws,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,10,5,1
nsidc.org,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,3
nytimes.com:archive,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,2
nytimes.com:article_search,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,2
nytimes.com:books_api,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,2
nytimes.com:community,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,2
nytimes.com:geo_api,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,2
nytimes.com:most_popular_api,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,12,3,4
nytimes.com:movie_reviews,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,2
nytimes.com:semantic_api,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,2
nytimes.com:times_tags,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,10,5,2
nytimes.com:timeswire,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,2
nytimes.com:top_stories,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,2
o2.cz:mobility,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,9,6,3
o2.cz:sociodemo,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,9,6,3
oceandrivers.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,3
omdbapi.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,2
openapi-converter.herokuapp.com,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,11,4,3
openbanking.org.uk,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,3
opencagedata.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,10,5,3
opendatasoft.com,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,12,3,0
openfintech.io,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,10,5,3
openstf.io,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,3
opentargets.io,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,9,6,3
orghunter.com,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,9,6,1
osf.io,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,7,8,3
osisoft.com,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,2
owler.com,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,11,4,2
oxforddictionaries.com,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,2
paccurate.io,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,3
pandorabots.com,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,9,6,1
passwordutility.net,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,3
patientview.org,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,9,6,3
paylocity.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,2
payments.service.gov.uk:payments,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,8,7,3
payrun.io,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,10,5,3
peel-ci.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,3
personio.de:authentication,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,3
personio.de:personnel,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,2
phila.gov:pollingplaces,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,2
polygon.io,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,9,6,0
postmarkapp.com:account,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,10,5,3
postmarkapp.com:server,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,10,5,3
posty-api.herokuapp.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,3
ptv.vic.gov.au,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,3
qualpay.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,3
quotes.rest,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,9,6,3
rbaskets.in,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,3
rebilly.com,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,14,1,0
receptive.io,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,11,4,0
refugerestrooms.org,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,3
reverb.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,2
ritc.io,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,2
ritekit.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,2
roaring.io,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,8,7,2
rottentomatoes.com,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,13,2,4
rummblelabs.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,2
runscope.com,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,12,3,0
salesloft.com,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,8,7,1
schooldigger.com,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,3
scrapewebsite.email,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,3
selectpdf.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,3
semantria.com,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,10,5,3
sendgrid.com,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,10,5,1
shipstation.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,2
simplyrets.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,2
slack.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,10,5,2
slicebox.local,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,3
slideroom.com,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,7,8,2
smart-me.com,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,7,8,2
solarvps.com,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,9,6,2
spectrocoin.com,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,10,5,3
spinbot.net,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,12,3,4
spinitron.com,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,11,4,1
spotify.com,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,11,4,2
squareup.com,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,10,5,0
stackexchange.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,1
staging-ecotaco.com,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,7,8,2
statsocial.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,11,4,2
stoplight.io,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,11,4,2
storecove.com,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,3
stripe.com,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,8,7,3
surrey.ca:open511,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,3
surrey.ca:trafficloops,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,3
swagger.io:generator,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,3
swaggerhub.com,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,9,6,2
synq.fm,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,9,6,3
taggun.io,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,1
taxamo.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,3
taxrates.io,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,2
tfl.gov.uk,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,8,7,0
thenounproject.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,9,6,3
thesmsworks.co.uk,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,10,5,2
thetvdb.com,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,12,3,3
traccar.org,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,0
transavia.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,2
trello.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,10,5,1
turbinelabs.io,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,11,4,2
tvmaze.com,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,0
twilio.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,1
twinehealth.com,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,11,4,3
twitter.com,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,6,9,2
tyk.com,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,6,9,2
uebermaps.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,3
vatapi.com,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,10,5,1
versioneye.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,3
vestorly.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,10,5,1
victorops.com,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,11,4,3
visagecloud.com,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,8,7,3
vocadb.net,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,6,9,2
voodoomfg.com,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,10,5,2
waag.org,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,3
watchful.li,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,9,6,1
waterlinked.com,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,9,6,3
wavecell.com,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,9,6,2
wealthport.com,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,1
weatherbit.io,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,8,7,2
weber-gesamtausgabe.de,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,10,5,3
whapi.com:accounts,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,0
whapi.com:bets,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,0
whapi.com:locations,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,12,3,0
whapi.com:numbers,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,0
whapi.com:sessions,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,10,5,0
whapi.com:sportsdata,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10,5,3
who-hosts-this.com,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,10,5,2
wikimedia.org,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,9,6,1
windows.net:batch-BatchService,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,9,6,0
windows.net:graphrbac,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,11,4,0
winning.email,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,12,3,3
winsms.co.za,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,0
wmata.com:bus-realtime,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,2
wmata.com:bus-route,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,2
wmata.com:incidents,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,2
wmata.com:rail-realtime,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,2
wmata.com:rail-station,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,8,7,2
wordassociations.net,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,11,4,0
wordnik.com,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,11,4,1
wowza.com,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,14,1,4
wso2apistore.com:transform,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,7,8,2
xero.com,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,12,3,3
xkcd.com,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,9,6,1
yunbi.com,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,8,7,3
zalando.com,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9,6,2
zappiti.com,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,6,3
zoom.us,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,14,1,4
zoomconnect.com,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,10,5,2
zuora.com,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,11,4,3
