"","X","swagger","info","host","basePath","schemes","consumes","produces","paths","definitions","parameters","responses","securityDefinitions","security","tags","externalDocs","title","description","termsOfService","contact","license","version","pam_fit$clustering"
"449","azure.com:sql-advisors",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"450","azure.com:sql-backupLongTermRetentionPolicies",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"451","azure.com:sql-backupLongTermRetentionVaults",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"452","azure.com:sql-backups",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"453","azure.com:sql-blobAuditingPolicies",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"454","azure.com:sql-cancelOperations",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"455","azure.com:sql-cancelPoolOperations",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"456","azure.com:sql-capabilities",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"457","azure.com:sql-checkNameAvailability",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"458","azure.com:sql-connectionPolicies",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"459","azure.com:sql-dataMasking",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"460","azure.com:sql-dataWarehouseUserActivities",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"461","azure.com:sql-databaseAutomaticTuning",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"462","azure.com:sql-databaseSecurityAlertPolicies",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"463","azure.com:sql-databases",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"464","azure.com:sql-deprecated",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"465","azure.com:sql-disasterRecoveryConfigurations",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"466","azure.com:sql-elasticPools",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"467","azure.com:sql-encryptionProtectors",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"468","azure.com:sql-failoverGroups",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"469","azure.com:sql-firewallRules",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"470","azure.com:sql-geoBackupPolicies",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"471","azure.com:sql-importExport",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"472","azure.com:sql-managedDatabases",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"473","azure.com:sql-metrics",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"474","azure.com:sql-operations",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"475","azure.com:sql-queries",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"476","azure.com:sql-renameDatabase",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"477","azure.com:sql-replicationLinks",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"478","azure.com:sql-restorePoints",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"479","azure.com:sql-serverAutomaticTuning",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"480","azure.com:sql-serverAzureADAdministrators",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"481","azure.com:sql-serverCommunicationLinks",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"482","azure.com:sql-serverDnsAliases",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"483","azure.com:sql-serverKeys",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"484","azure.com:sql-servers",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"485","azure.com:sql-serviceObjectives",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"486","azure.com:sql-sql.core",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"487","azure.com:sql-syncAgents",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"488","azure.com:sql-syncGroups",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"489","azure.com:sql-syncMembers",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"490","azure.com:sql-tableAuditing",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"491","azure.com:sql-usages",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"492","azure.com:sql-virtualNetworkRules",1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,7
"493","azure.com:storage",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,7
"494","azure.com:storageimportexport",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,7
"495","azure.com:storsimple8000series-storsimple",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"496","azure.com:streamanalytics-functions",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"497","azure.com:streamanalytics-inputs",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"498","azure.com:streamanalytics-outputs",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"499","azure.com:streamanalytics-streamingjobs",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"500","azure.com:streamanalytics-subscriptions",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"501","azure.com:streamanalytics-transformations",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"502","azure.com:subscription-subscriptionDefinitions",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,7
"503","azure.com:timeseriesinsights",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,7
"504","azure.com:trafficmanager",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"505","azure.com:trafficmanager-trafficmanageranalytics",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"506","azure.com:visualstudio-Csm",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,7
"507","azure.com:web-AppServiceCertificateOrders",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"508","azure.com:web-AppServiceEnvironments",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"509","azure.com:web-AppServicePlans",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"510","azure.com:web-CertificateRegistrationProvider",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"511","azure.com:web-Certificates",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"512","azure.com:web-DeletedWebApps",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"513","azure.com:web-Diagnostics",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"514","azure.com:web-DomainRegistrationProvider",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"515","azure.com:web-Domains",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"516","azure.com:web-Provider",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"517","azure.com:web-Recommendations",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"518","azure.com:web-ResourceProvider",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"519","azure.com:web-TopLevelDomains",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"520","azure.com:web-WebApps",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"521","azure.com:web-logicAppsManagementClient",1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,1,6
"522","azure.com:web-service",1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,7
"523","bbc.co.uk",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,4
"524","bbc.com",1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,5
"525","bbci.co.uk",1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,5
"526","bclaws.ca:bclaws",0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,2
"527","beanstream.com",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"528","beezup.com",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,5
"529","betfair.com",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1
"530","bhagavadgita.io",1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
"531","bigoven.com",1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,3
"532","bikewise.org",1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1
"533","bitbucket.org",1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,5
"534","blazemeter.com",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,4
"535","bluemix.net:containers",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1
"536","botify.com",1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,3
"537","box.com:authorization",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,4
"538","box.com:content",1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,4
"539","box.com:token",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,4
"540","box.com:upload",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,3
"541","brandlovers.com",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,4
"542","brex.io",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,4
"543","browshot.com",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,1,3
"544","bufferapp.com",1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,4
"545","bulksms.com",1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,4
"546","bungie.net",1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2
"547","callfire.com",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,5
"548","cambase.io",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"549","carbondoomsday.com",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"550","ccp.is",1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,3
"551","cenit.io",1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,5
"552","channel4.com",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5
"553","circleci.com",1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,3
"554","circuitsandbox.net",1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,3
"555","cisco.com",1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,3
"556","citrixonline.com:gotomeeting",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,5
"557","citrixonline.com:scim",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,5
"558","citycontext.com",1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,3
"559","clarify.io",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,4
"560","clever-cloud.com",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1
"561","clever.com",1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,3
"562","clickmeter.com",1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"563","cloudmersive.com:ocr",1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,6
"564","cnab-online.herokuapp.com",1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"565","code-scan.com",1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,5
"566","consumerfinance.gov",1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,8
"567","core.ac.uk",1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,3
"568","cybertaxonomy.eu",1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
"569","data.gov",1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,8
"570","data2crm.com",1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,4
"571","dataatwork.org",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1
"572","datumbox.com",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"573","deeparteffects.com",1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,3
"574","deutschebahn.com:betriebsstellen",1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,2
"575","deutschebahn.com:fahrplan",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1
"576","deutschebahn.com:fasta",1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,5
"577","deutschebahn.com:flinkster",1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1
"578","deutschebahn.com:reisezentren",1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1,2
"579","deutschebahn.com:stada",1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1
"580","digitallinguistics.io",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,5
"581","docker.com:engine",1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,1,4
"582","docusign.net",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,5
"583","domainsdb.info",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,4
"584","dracoon.team",1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1
"585","dropx.io",1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,3
"586","dweet.io",1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"587","ebay.com:buy-browse",1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,3
"588","ebay.com:buy-feed",1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,3
"589","ebay.com:buy-marketing",1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,3
"590","ebay.com:commerce-taxonomy",1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,3
"591","ebay.com:sell-fulfillment",1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,3
"592","envoice.in",1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,3
"593","epa.gov:air",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"594","epa.gov:case",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"595","epa.gov:cwa",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"596","epa.gov:dfr",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"597","epa.gov:echo",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"598","epa.gov:eff",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"599","epa.gov:rcra",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"600","epa.gov:sdw",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1
"601","etmdb.com",1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,3
"602","europeana.eu",1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,2
"603","exavault.com",1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,8
"604","fantasydata.net:cbb-v3-scores",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"605","fantasydata.net:cbb-v3-stats",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"606","fantasydata.net:cfb-v3-scores",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"607","fantasydata.net:golf-v2",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"608","fantasydata.net:mlb-v3-play-by-play",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"609","fantasydata.net:mlb-v3-projections",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"610","fantasydata.net:mlb-v3-projections-dfsr",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"611","fantasydata.net:mlb-v3-rotoballer-articles",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"612","fantasydata.net:mlb-v3-rotoballer-premium-news",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"613","fantasydata.net:mlb-v3-scores",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"614","fantasydata.net:mlb-v3-stats",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"615","fantasydata.net:nascar-v2",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"616","fantasydata.net:nba-v3-play-by-play",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"617","fantasydata.net:nba-v3-projections",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"618","fantasydata.net:nba-v3-rotoballer-articles",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"619","fantasydata.net:nba-v3-rotoballer-premium-news",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"620","fantasydata.net:nba-v3-scores",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"621","fantasydata.net:nba-v3-stats",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"622","fantasydata.net:nfl-v3-play-by-play",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"623","fantasydata.net:nfl-v3-projections",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"624","fantasydata.net:nfl-v3-projections-dfsr",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"625","fantasydata.net:nfl-v3-rotoballer-articles",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"626","fantasydata.net:nfl-v3-rotoballer-premium-news",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"627","fantasydata.net:nfl-v3-scores",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"628","fantasydata.net:nfl-v3-stats",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"629","fantasydata.net:nhl-v3-play-by-play",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,3
"630","fantasydata.net:nhl-v3-projections",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"631","fantasydata.net:nhl-v3-scores",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"632","fantasydata.net:nhl-v3-stats",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"633","fantasydata.net:soccer-v3-projections",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"634","fantasydata.net:soccer-v3-scores",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"635","fantasydata.net:soccer-v3-stats",1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,3
"636","figshare.com",1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,3
"637","firebrowse.org",1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,4
"638","flat.io",1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,5
"639","flickr.com",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1
"640","formapi.io",1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,3
"641","freesound.org",1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,2
"642","funtranslations.com",1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,4
"643","furkot.com",1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,3
"644","geneea.com",1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,4
"645","geodesystems.com",1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,8
"646","getgo.com:gototraining",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,4
"647","getgo.com:gotowebinar",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,4
"648","getsandbox.com",1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,5
"649","gettyimages.com",1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,3
"650","giphy.com",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5
"651","gisgraphy.com",1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,1,2
"652","github.com",1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,5
"653","gitlab.com",1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,3
"654","googleapis.com:abusiveexperiencereport",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"655","googleapis.com:acceleratedmobilepageurl",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"656","googleapis.com:adexchangebuyer",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"657","googleapis.com:adexchangebuyer2",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"658","googleapis.com:adexchangeseller",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"659","googleapis.com:adexperiencereport",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"660","googleapis.com:admin",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"661","googleapis.com:adsense",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"662","googleapis.com:adsensehost",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"663","googleapis.com:analytics",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"664","googleapis.com:analyticsreporting",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"665","googleapis.com:androiddeviceprovisioning",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"666","googleapis.com:androidenterprise",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"667","googleapis.com:androidmanagement",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"668","googleapis.com:androidpublisher",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"669","googleapis.com:appengine",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"670","googleapis.com:appsactivity",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"671","googleapis.com:appstate",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"672","googleapis.com:bigquery",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"673","googleapis.com:bigquerydatatransfer",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"674","googleapis.com:blogger",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,2
"675","googleapis.com:books",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"676","googleapis.com:calendar",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"677","googleapis.com:chat",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,8
"678","googleapis.com:civicinfo",1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,2
"679","googleapis.com:classroom",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
"680","googleapis.com:cloudbilling",1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,8
